file,class,method,constructor,line,cbo,wmc,rfc,loc,returns,variables,parameters,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocks,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\MIPUserService.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.MIPUserService,readAuthorityById/1[java.lang.Long],false,132,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\SessionMB.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.SessionMB,getCurrentUser/0,false,13,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\security\SystemAuditorAware.java,br.edu.utfpr.cp.emater.midmipsystem.service.security.SystemAuditorAware,getCurrentAuditor/0,false,12,3,3,7,7,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,11,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\CultivarService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.CultivarService,readAll/0,false,32,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\CultivarService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.CultivarService,delete/1[java.lang.Long],false,74,3,4,11,13,0,3,1,0,0,1,0,1,0,1,0,2,0,0,2,23,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\CultivarService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.CultivarService,readById/1[java.lang.Long],false,36,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\CultivarService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.CultivarService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Cultivar],false,53,3,3,12,14,0,4,1,0,0,1,0,0,0,3,0,1,0,0,1,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\CultivarService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.CultivarService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Cultivar],false,40,3,3,7,9,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\CultivarService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.CultivarService,readByExcerptName/1[java.lang.String],false,28,1,1,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\HarvestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.HarvestService,readById/1[java.lang.Long],false,26,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\HarvestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.HarvestService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Harvest],false,43,3,3,15,16,0,4,1,0,0,1,0,0,0,3,0,1,0,0,1,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\HarvestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.HarvestService,delete/1[java.lang.Long],false,66,2,3,3,12,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,18,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\HarvestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.HarvestService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Harvest],false,30,3,3,5,9,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,11,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\HarvestService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.HarvestService,readAll/0,false,22,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readById/1[java.lang.Long],false,42,1,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readByHarvestId/1[java.lang.Long],false,50,1,1,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,searchCultivar/1[java.lang.String],false,191,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readAll/0,false,34,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readAllFieldsOutOfCurrentHarvest/1[java.lang.Long],false,104,2,1,10,7,1,4,1,0,0,0,0,0,0,3,0,0,0,0,1,16,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readAllFields/0,false,54,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readHarvestById/1[java.lang.Long],false,38,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,update/1[br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey],false,119,2,9,56,47,0,1,1,0,7,1,0,0,0,1,0,2,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readFieldbyId/1[java.lang.Long],false,46,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,readAllHarvests/0,false,100,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,delete/1[java.lang.Long],false,78,4,5,10,17,0,3,1,0,1,1,1,2,0,3,0,1,0,0,0,33,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\survey\SurveyService.java,br.edu.utfpr.cp.emater.midmipsystem.service.survey.SurveyService,create/1[br.edu.utfpr.cp.emater.midmipsystem.entity.survey.Survey],false,58,7,3,11,15,0,3,1,0,0,1,0,0,0,2,0,1,0,0,1,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\analysis\DashboardController.java,br.edu.utfpr.cp.emater.midmipsystem.view.analysis.DashboardController,onMacroRegionSelectionChangeEvent/0,false,113,4,2,18,18,0,2,0,0,1,0,0,2,0,3,0,1,0,0,0,17,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\analysis\DashboardController.java,br.edu.utfpr.cp.emater.midmipsystem.view.analysis.DashboardController,onRegionSelectionChangeEvent/0,false,139,4,2,18,18,0,2,0,0,1,0,0,2,0,3,0,1,0,0,0,16,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\analysis\DashboardController.java,br.edu.utfpr.cp.emater.midmipsystem.view.analysis.DashboardController,onCitySelectionChangeEvent/0,false,166,4,2,18,18,0,2,0,0,1,0,0,2,0,3,0,1,0,0,0,16,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\analysis\DashboardController.java,br.edu.utfpr.cp.emater.midmipsystem.view.analysis.DashboardController,init/0,false,87,5,2,23,19,0,3,0,0,1,0,1,2,1,7,0,1,0,0,1,25,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\analysis\DashboardController.java,br.edu.utfpr.cp.emater.midmipsystem.view.analysis.DashboardController,onURSelectionChangeEvent/0,false,192,4,2,17,17,0,2,0,0,1,0,0,2,0,2,0,1,0,0,0,15,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FarmerController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FarmerController,prepareUpdate/1[java.lang.Long],false,50,4,2,7,12,2,1,1,0,0,1,0,4,0,1,0,1,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FarmerController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FarmerController,delete/1[java.lang.Long],false,89,2,5,3,23,5,0,1,0,0,1,0,15,0,0,0,1,0,0,0,35,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FarmerController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FarmerController,update/0,false,66,2,4,10,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,34,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FarmerController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FarmerController,create/0,false,31,2,3,8,16,3,1,0,0,0,1,0,9,0,1,0,1,0,0,0,25,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FarmerController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FarmerController,readAll/0,false,26,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,delete/1[java.lang.Long],false,154,2,5,3,23,5,0,1,0,0,1,0,15,0,0,0,1,0,0,0,35,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,readAllSupervisors/0,false,58,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,prepareUpdate/1[java.lang.Long],false,98,3,2,19,16,2,1,1,0,0,1,0,4,0,1,0,1,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,readAllCities/0,false,50,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,readAll/0,false,46,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,create/0,false,63,2,5,18,24,5,1,0,0,0,1,0,15,0,1,0,1,0,0,0,51,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,update/0,false,118,2,5,20,24,5,1,0,0,0,1,0,15,0,1,0,1,0,0,0,49,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\FieldController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.FieldController,readAllFarmers/0,false,54,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\MacroRegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.MacroRegionController,prepareUpdate/1[java.lang.Long],false,49,3,2,7,12,2,1,1,0,0,1,0,4,0,1,0,1,0,0,0,25,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\MacroRegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.MacroRegionController,delete/1[java.lang.Long],false,88,2,4,3,19,4,0,1,0,0,1,0,12,0,0,0,1,0,0,0,30,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\MacroRegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.MacroRegionController,update/0,false,65,3,4,10,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,35,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\MacroRegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.MacroRegionController,readAll/0,false,25,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\MacroRegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.MacroRegionController,create/0,false,30,3,3,8,16,3,1,0,0,0,1,0,9,0,1,0,1,0,0,0,25,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,readAllCitiesForUpdate/0,false,53,2,2,3,12,2,3,0,0,1,0,0,0,0,3,0,1,0,0,0,13,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,update/0,false,121,3,4,14,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,34,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,create/0,false,72,3,4,13,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,41,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,readAllCitiesWithoutRegion/0,false,49,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,delete/1[java.lang.Long],false,152,2,4,3,16,1,0,1,0,0,1,0,9,0,0,0,1,0,0,0,30,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,readAllMacroRegions/0,false,45,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,prepareUpdate/1[java.lang.Long],false,101,4,2,12,15,2,1,1,0,0,1,0,4,0,1,0,1,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\RegionController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.RegionController,readAll/0,false,41,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\SupervisorController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.SupervisorController,readAll/0,false,32,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\SupervisorController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.SupervisorController,readAllRegions/0,false,36,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\SupervisorController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.SupervisorController,prepareUpdate/1[java.lang.Long],false,60,4,2,11,14,2,1,1,0,0,1,0,4,0,1,0,1,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\SupervisorController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.SupervisorController,create/0,false,41,2,3,13,16,3,1,0,0,0,1,0,9,0,1,0,1,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\SupervisorController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.SupervisorController,update/0,false,78,2,4,14,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,33,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\base\SupervisorController.java,br.edu.utfpr.cp.emater.midmipsystem.view.base.SupervisorController,delete/1[java.lang.Long],false,101,2,4,3,19,4,0,1,0,0,1,0,12,0,0,0,1,0,0,0,31,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\ICRUDController.java,br.edu.utfpr.cp.emater.midmipsystem.view.ICRUDController,update/0,false,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\ICRUDController.java,br.edu.utfpr.cp.emater.midmipsystem.view.ICRUDController,create/0,false,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\ICRUDController.java,br.edu.utfpr.cp.emater.midmipsystem.view.ICRUDController,readAll/0,false,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\ICRUDController.java,br.edu.utfpr.cp.emater.midmipsystem.view.ICRUDController,prepareUpdate/1[java.lang.Long],false,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsibleEntityController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsibleEntityController,readAll/0,false,33,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsibleEntityController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsibleEntityController,create/0,false,42,2,4,11,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,38,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsibleEntityController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsibleEntityController,readAllCities/0,false,37,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsibleEntityController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsibleEntityController,prepareUpdate/1[java.lang.Long],false,70,4,2,9,13,2,1,1,0,0,1,0,4,0,1,0,1,0,0,0,24,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsibleEntityController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsibleEntityController,delete/1[java.lang.Long],false,117,2,5,3,20,2,0,1,0,0,1,0,12,0,0,0,1,0,0,0,37,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsibleEntityController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsibleEntityController,update/0,false,87,2,4,12,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,34,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsiblePersonController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsiblePersonController,readAll/0,false,33,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsiblePersonController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsiblePersonController,create/0,false,42,2,4,11,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,39,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsiblePersonController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsiblePersonController,prepareUpdate/1[java.lang.Long],false,70,4,2,9,13,2,1,1,0,0,1,0,4,0,1,0,1,0,0,0,25,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsiblePersonController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsiblePersonController,readAllEntities/0,false,37,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsiblePersonController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsiblePersonController,delete/1[java.lang.Long],false,117,2,5,3,20,2,0,1,0,0,1,0,12,0,0,0,1,0,0,0,34,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\BladeReadingResponsiblePersonController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.BladeReadingResponsiblePersonController,update/0,false,87,2,4,12,20,4,1,0,0,0,1,0,12,0,1,0,1,0,0,0,34,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\detail\MIDRustSampleDetailController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.detail.MIDRustSampleDetailController,selectTargetSurvey/1[java.lang.Long],false,32,2,2,4,10,2,0,1,0,0,1,0,4,0,0,0,1,0,0,0,33,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\detail\MIDRustSampleDetailController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.detail.MIDRustSampleDetailController,readAllMIDRustSampleByCurrentSurvey/0,false,28,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\MIDRustSampleController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.MIDRustSampleController,readAllSurveysUniqueEntries/0,false,70,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\MIDRustSampleController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.MIDRustSampleController,selectTargetSurvey/1[java.lang.Long],false,157,3,2,8,13,2,1,1,0,0,1,0,7,0,1,0,1,0,0,0,35,1,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\view\mid\MIDRustSampleController.java,br.edu.utfpr.cp.emater.midmipsystem.view.mid.MIDRustSampleController,create/0,false,78,3,5,26,33,5,5,0,0,0,2,0,16,0,6,0,1,0,0,0,60,1,0
