file,class,method,variable,usage
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readFieldById/1[java.lang.Long],aFieldId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readMIPSamplesByMIPUser/1[br.edu.utfpr.cp.emater.midmipsystem.entity.security.MIPUser],aMIPUser,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readMacroRegionById/1[java.lang.Long],aMacroRegionId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readMIPSamplesByMacroRegionId/1[java.lang.Long],aMacroRegionId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readMIPSamplesByURId/1[java.lang.Long],anURId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],MIPSampleData,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readCityById/1[java.lang.Long],aCityId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readMIPSamplesByCityId/1[java.lang.Long],aCityId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readCitiesAvailableByRegionId/1[java.lang.Long],aRegionId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readCitiesAvailableByRegionId/1[java.lang.Long],ex,0
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSampleAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSampleAnalysis,readRegionsAvailableByMacroRegionId/1[java.lang.Long],selectedMacroRegionId,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,AbstractMIPSamplePestAnalysis/1[br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService],mipSampleService,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],yAxis,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],xAxis,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],aChartModel,6
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"consolidateDAEAndOccurrences/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>>]",occurrences,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"consolidateDAEAndOccurrences/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>>]",result,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"consolidateDAEAndOccurrences/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>>]",currentOccurrence,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],chartSeries,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],MIPSampleData,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],pests,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],chartModel,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],pestAndDAEAndOccurrencesMap,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],pestAndDAEAndOccurrences,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/0,chartSeries,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/0,pests,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/0,chartModel,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/0,pestAndDAEAndOccurrencesMap,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/0,pestAndDAEAndOccurrences,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,getChart/0,samples,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getDAEAndOccurrences/2[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest>,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>]",result,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getDAEAndOccurrences/2[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest>,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>]",pests,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getDAEAndOccurrences/2[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest>,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>]",currentPest,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getDAEAndOccurrences/2[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest>,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>]",currentSample,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getDAEAndOccurrences/2[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest>,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>]",samples,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getChartSeries/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.Map<java.lang.Integer,java.lang.Double>>]",result,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getChartSeries/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.Map<java.lang.Integer,java.lang.Double>>]",occurrencesGrouppedByPest,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getChartSeries/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.Map<java.lang.Integer,java.lang.Double>>]",currentDAE,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getChartSeries/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.Map<java.lang.Integer,java.lang.Double>>]",currentPest,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getChartSeries/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.Map<java.lang.Integer,java.lang.Double>>]",currentSerie,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\AbstractMIPSamplePestAnalysis.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.AbstractMIPSamplePestAnalysis,"getChartSeries/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.Pest,java.util.Map<java.lang.Integer,java.lang.Double>>]",currentPestOccurrence,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\DAEAndOccurrenceDTO.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO,"create/2[int,double]",result,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\DAEAndOccurrenceDTO.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO,"create/2[int,double]",dae,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\DAEAndOccurrenceDTO.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO,"create/2[int,double]",occurrence,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleBedBugPestAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleBedBugPestAnalysisService,MIPSampleBedBugPestAnalysisService/1[br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService],mipSampleService,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleCaterpillarPestAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleCaterpillarPestAnalysisService,MIPSampleCaterpillarPestAnalysisService/1[br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService],mipSampleService,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getDAEAndDefoliation/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],result,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getDAEAndDefoliation/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],currentSample,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getDAEAndDefoliation/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],samples,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,MIPSampleDefoliationAnalysisService/1[br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService],mipSampleService,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],yAxis,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],xAxis,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],aChartModel,6
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,"getChartSerie/1[java.util.Map<java.lang.Integer,java.lang.Double>]",result,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,"getChartSerie/1[java.util.Map<java.lang.Integer,java.lang.Double>]",occurrencesGroupped,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,"getChartSerie/1[java.util.Map<java.lang.Integer,java.lang.Double>]",currentDAE,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/0,chartSeries,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/0,chartModel,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/0,DAEAndDefoliation,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/0,DAEAndOccurrencesMap,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/0,samples,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],chartSeries,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],MIPSampleData,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],chartModel,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],DAEAndDefoliation,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,getChart/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.MIPSample>],DAEAndOccurrencesMap,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,consolidateDAEAndOccurrences/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>],occurrences,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,consolidateDAEAndOccurrences/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>],result,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSampleDefoliationAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSampleDefoliationAnalysisService,consolidateDAEAndOccurrences/1[java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>],daeAndOccurrencesComparator,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,MIPSamplePredatorAnalysisService/1[br.edu.utfpr.cp.emater.midmipsystem.service.mip.MIPSampleService],mipSampleService,1
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,"consolidateDAEAndOccurrences/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>>]",occurrences,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,"consolidateDAEAndOccurrences/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>>]",result,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,"consolidateDAEAndOccurrences/1[java.util.Map<br.edu.utfpr.cp.emater.midmipsystem.entity.mip.PestNaturalPredator,java.util.List<br.edu.utfpr.cp.emater.midmipsystem.service.analysis.DAEAndOccurrenceDTO>>]",currentOccurrence,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],yAxis,3
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],xAxis,2
D:\Projetos\mip-serverless-tcc\original\mip\src\main\java\br\edu\utfpr\cp\emater\midmipsystem\service\analysis\MIPSamplePredatorAnalysisService.java,br.edu.utfpr.cp.emater.midmipsystem.service.analysis.MIPSamplePredatorAnalysisService,setLineChartInfo/1[br.edu.utfpr.cp.emater.midmipsystem.service.analysis.LineChartModel],aChartModel,6
